"contcod","country","year","region","Dexpend","whole","group","Dinc","pop"
"IDN-R",9001,2002,2,1,0,2,914899,6.17999982833862
"IDN-R",9001,2002,2,1,0,3,1015884,6.17999982833862
"IDN-R",9001,2002,2,1,0,4,1102888,6.17999982833862
"IDN-R",9001,2002,2,1,0,5,1179121,6.17999982833862
"IDN-R",9001,2002,2,1,0,6,1250172,6.17999982833862
"IDN-R",9001,2002,2,1,0,7,1320074,6.17999982833862
"IDN-R",9001,2002,2,1,0,8,1390622,6.17999982833862
"IDN-R",9001,2002,2,1,0,9,1462814,6.17999982833862
"IDN-R",9001,2002,2,1,0,10,1540501,6.17999982833862
"IDN-R",9001,2002,2,1,0,11,1623351,6.17999982833862
"IDN-R",9001,2002,2,1,0,12,1713348,6.17999982833862
"IDN-R",9001,2002,2,1,0,13,1811280,6.17999982833862
"IDN-R",9001,2002,2,1,0,14,1920924,6.17999982833862
"IDN-R",9001,2002,2,1,0,15,2046298,6.17999982833862
"IDN-R",9001,2002,2,1,0,16,2207322,6.17999982833862
"IDN-R",9001,2002,2,1,0,17,2416864,6.17999982833862
"IDN-R",9001,2002,2,1,0,18,2706051,6.17999982833862
"IDN-R",9001,2002,2,1,0,19,3197982,6.17999982833862
"IDN-R",9001,2002,2,1,0,20,5128293,6.17999982833862
"IDN-R",9001,2005,2,1,0,1,801002.688,6.07000017166138
"IDN-R",9001,2005,2,1,0,2,1082321.364,6.07000017166138
"IDN-R",9001,2005,2,1,0,3,1227895.8,6.07000017166138
"IDN-R",9001,2005,2,1,0,4,1342222.2,6.07000017166138
"IDN-R",9001,2005,2,1,0,5,1447089.84,6.07000017166138
"IDN-R",9001,2005,2,1,0,6,1547433.72,6.07000017166138
"IDN-R",9001,2005,2,1,0,7,1648276.2,6.07000017166138
"IDN-R",9001,2005,2,1,0,8,1751811.48,6.07000017166138
"IDN-R",9001,2005,2,1,0,9,1860955.32,6.07000017166138
"IDN-R",9001,2005,2,1,0,10,1969834.56,6.07000017166138
"IDN-R",9001,2005,2,1,0,11,2086630.68,6.07000017166138
"IDN-R",9001,2005,2,1,0,12,2218265.28,6.07000017166138
"IDN-R",9001,2005,2,1,0,13,2357438.88,6.07000017166138
"IDN-R",9001,2005,2,1,0,14,2517063.96,6.07000017166138
"IDN-R",9001,2005,2,1,0,15,2716599.72,6.07000017166138
"IDN-R",9001,2005,2,1,0,16,2958577.56,6.07000017166138
"IDN-R",9001,2005,2,1,0,17,3263637.36,6.07000017166138
"IDN-R",9001,2005,2,1,0,18,3711828.6,6.07000017166138
"IDN-R",9001,2005,2,1,0,19,4498972.32,6.07000017166138
"IDN-R",9001,2005,2,1,0,20,7443335.16,6.07000017166138
"IDN-U",9000,1988,2,1,1,1,57469.33203125,0.0590757317841053
"IDN-U",9000,1988,2,1,1,2,65379.0703125,0.114357613027096
"IDN-U",9000,1988,2,1,1,3,70506.4296875,0.134410843253136
"IDN-U",9000,1988,2,1,1,4,76240.6953125,0.195112511515617
"IDN-U",9000,1988,2,1,1,5,81305.2734375,0.233051061630249
"IDN-U",9000,1988,2,1,1,6,86484.953125,0.346866697072983
"IDN-U",9000,1988,2,1,1,7,91570.4609375,0.346866697072983
"IDN-U",9000,1988,2,1,1,8,96436.21875,0.47152191400528
"IDN-U",9000,1988,2,1,1,9,102348.375,0.536559402942658
"IDN-U",9000,1988,2,1,1,10,107024.7421875,0.753351092338562
"IDN-U",9000,1988,2,1,1,11,112526.7109375,0.78045004606247
"IDN-U",9000,1988,2,1,1,12,120118.3359375,1.73433339595795
"IDN-U",9000,1988,2,1,1,13,130816.734375,2.02158236503601
"IDN-U",9000,1988,2,1,1,14,141168.765625,2.06494069099426
"IDN-U",9000,1988,2,1,1,15,151453.84375,2.14081788063049
"IDN-U",9000,1988,2,1,1,16,162452.546875,2.08661985397339
"IDN-U",9000,1988,2,1,1,17,172757.5,2.04868125915527
"IDN-U",9000,1988,2,1,1,18,183079.1875,1.85356891155243
"IDN-U",9000,1988,2,1,1,19,193664.578125,1.98906362056732
"IDN-U",9000,1988,2,1,1,20,204019.734375,2.01074290275574
"IDN-U",9000,1988,2,1,1,21,219570.296875,3.68003869056702
"IDN-U",9000,1988,2,1,1,22,240409.34375,3.4117591381073
"IDN-U",9000,1988,2,1,1,23,261930.65625,3.02966380119324
"IDN-U",9000,1988,2,1,1,24,282185.8125,2.55651593208313
"IDN-U",9000,1988,2,1,1,25,302973.59375,2.35218977928162
"IDN-U",9000,1988,2,1,1,26,324110.875,1.85898864269257
"IDN-U",9000,1988,2,1,1,27,344604.625,1.79395115375519
"IDN-U",9000,1988,2,1,1,28,365923.96875,1.46334385871887
"IDN-U",9000,1988,2,1,1,29,386745.25,1.26281154155731
"IDN-U",9000,1988,2,1,1,30,408325.125,1.05143964290619
"IDN-U",9000,1988,2,1,1,31,444590.25,2.16249704360962
"IDN-U",9000,1988,2,1,1,32,495630.46875,1.66929590702057
"IDN-U",9000,1988,2,1,1,33,549909.375,1.26823127269745
"IDN-U",9000,1988,2,1,1,34,601704.0625,0.915944874286652
"IDN-U",9000,1988,2,1,1,35,676936,1.17609488964081
"IDN-U",9000,1988,2,1,1,36,775108.1875,0.812968790531158
"IDN-U",9000,1988,2,1,1,37,884813.875,0.466102123260498
"IDN-U",9000,1988,2,1,1,38,1353164.625,1.34410846233368
"IDN-U",9000,1993,2,1,0,1,241435.75,3.17600011825562
"IDN-U",9000,1993,2,1,0,2,306741.09375,3.17600011825562
"IDN-U",9000,1993,2,1,0,3,350382.375,3.17600011825562
"IDN-U",9000,1993,2,1,0,4,386885.78125,3.17600011825562
"IDN-U",9000,1993,2,1,0,5,422700.40625,3.17600011825562
"IDN-U",9000,1993,2,1,0,6,460142.96875,3.17600011825562
"IDN-U",9000,1993,2,1,0,7,498963.03125,3.17600011825562
"IDN-U",9000,1993,2,1,0,8,537595.25,3.17600011825562
"IDN-U",9000,1993,2,1,0,9,578919.8125,3.17600011825562
"IDN-U",9000,1993,2,1,0,10,624564.6875,3.17600011825562
"IDN-U",9000,1993,2,1,0,11,674717.6875,3.17600011825562
"IDN-U",9000,1993,2,1,0,12,729879.8125,3.17600011825562
"IDN-U",9000,1993,2,1,0,13,790551.8125,3.17600011825562
"IDN-U",9000,1993,2,1,0,14,862869.8125,3.17600011825562
"IDN-U",9000,1993,2,1,0,15,946646,3.17600011825562
"IDN-U",9000,1993,2,1,0,16,1048955.75,3.17600011825562
"IDN-U",9000,1993,2,1,0,17,1185890.25,3.17600011825562
"IDN-U",9000,1993,2,1,0,18,1389570.5,3.17600011825562
"IDN-U",9000,1993,2,1,0,19,1749094.375,3.17600011825562
"IDN-U",9000,1993,2,1,0,20,3409466,3.17600011825562
"IDN-U",9000,1998,2,1,0,1,580801.5625,4.08860015869141
"IDN-U",9000,1998,2,1,0,2,727268.4375,4.08860015869141
"IDN-U",9000,1998,2,1,0,3,819327.8125,4.08860015869141
"IDN-U",9000,1998,2,1,0,4,899469.125,4.08860015869141
"IDN-U",9000,1998,2,1,0,5,973685.625,4.08860015869141
"IDN-U",9000,1998,2,1,0,6,1049730.75,4.08860015869141
"IDN-U",9000,1998,2,1,0,7,1126204.875,4.08860015869141
"IDN-U",9000,1998,2,1,0,8,1207715.875,4.08860015869141
"IDN-U",9000,1998,2,1,0,9,1293444.75,4.08860015869141
"IDN-U",9000,1998,2,1,0,10,1385596.375,4.08860015869141
"IDN-U",9000,1998,2,1,0,11,1484690.625,4.08860015869141
"IDN-U",9000,1998,2,1,0,12,1588186.625,4.08860015869141
"IDN-U",9000,1998,2,1,0,13,1709776.5,4.08860015869141
"IDN-U",9000,1998,2,1,0,14,1853189.375,4.08860015869141
"IDN-U",9000,1998,2,1,0,15,2025534.875,4.08860015869141
"IDN-U",9000,1998,2,1,0,16,2239917.5,4.08860015869141
"IDN-U",9000,1998,2,1,0,17,2514179,4.08860015869141
"IDN-U",9000,1998,2,1,0,18,2888999.5,4.08860015869141
"IDN-U",9000,1998,2,1,0,19,3534751.25,4.08860015869141
"IDN-U",9000,1998,2,1,0,20,6092360.5,4.08860015869141
"IDN-U",9000,2002,2,1,0,1,999266,4.67999982833862
"IDN-U",9000,2002,2,1,0,2,1275638,4.67999982833862
"IDN-U",9000,2002,2,1,0,3,1446624,4.67999982833862
"IDN-U",9000,2002,2,1,0,4,1586039,4.67999982833862
"IDN-U",9000,2002,2,1,0,5,1718640,4.67999982833862
"IDN-U",9000,2002,2,1,0,6,1851767,4.67999982833862
"IDN-U",9000,2002,2,1,0,7,1984015,4.67999982833862
"IDN-U",9000,2002,2,1,0,8,2130918,4.67999982833862
"IDN-U",9000,2002,2,1,0,9,2283194,4.67999982833862
"IDN-U",9000,2002,2,1,0,10,2443170,4.67999982833862
"IDN-U",9000,2002,2,1,0,11,2620022,4.67999982833862
"IDN-U",9000,2002,2,1,0,12,2819852,4.67999982833862
"IDN-U",9000,2002,2,1,0,13,3055866,4.67999982833862
"IDN-U",9000,2002,2,1,0,14,3316498,4.67999982833862
"IDN-U",9000,2002,2,1,0,15,3626896,4.67999982833862
"IDN-U",9000,2002,2,1,0,16,3998089,4.67999982833862
"IDN-U",9000,2002,2,1,0,17,4488696,4.67999982833862
"IDN-U",9000,2002,2,1,0,18,5228196,4.67999982833862
"IDN-U",9000,2002,2,1,0,19,6414583,4.67999982833862
"IDN-U",9000,2002,2,1,0,20,12164521,4.67999982833862
"IDN-U",9000,2005,2,1,0,1,1178975.928,4.96000003814697
"IDN-U",9000,2005,2,1,0,2,1594635.6,4.96000003814697
"IDN-U",9000,2005,2,1,0,3,1842144,4.96000003814697
"IDN-U",9000,2005,2,1,0,4,2048717.76,4.96000003814697
"IDN-U",9000,2005,2,1,0,5,2250171.48,4.96000003814697
"IDN-U",9000,2005,2,1,0,6,2448316.32,4.96000003814697
"IDN-U",9000,2005,2,1,0,7,2654271,4.96000003814697
"IDN-U",9000,2005,2,1,0,8,2877518.4,4.96000003814697
"IDN-U",9000,2005,2,1,0,9,3119745.6,4.96000003814697
"IDN-U",9000,2005,2,1,0,10,3370813.8,4.96000003814697
"IDN-U",9000,2005,2,1,0,11,3653670.6,4.96000003814697
"IDN-U",9000,2005,2,1,0,12,3960586.92,4.96000003814697
"IDN-U",9000,2005,2,1,0,13,4320078,4.96000003814697
"IDN-U",9000,2005,2,1,0,14,4736296.08,4.96000003814697
"IDN-U",9000,2005,2,1,0,15,5217009.36,4.96000003814697
"IDN-U",9000,2005,2,1,0,16,5800569.48,4.96000003814697
"IDN-U",9000,2005,2,1,0,17,6598674.84,4.96000003814697
"IDN-U",9000,2005,2,1,0,18,7747290.72,4.96000003814697
"IDN-U",9000,2005,2,1,0,19,10034658.24,4.96000003814697
"IDN-U",9000,2005,2,1,0,20,21544436.4,4.96000003814697
"IND",89,1988,2,1,1,1,906.901916503906,81.4499969482422
"IND",89,1988,2,1,1,2,1186.3515625,81.4499969482422
"IND",89,1988,2,1,1,3,1390.10681152344,81.4499969482422
"IND",89,1988,2,1,1,4,1586.72131347656,81.4499969482422
"IND",89,1988,2,1,1,5,1802.37829589844,81.4499969482422
"IND",89,1988,2,1,1,6,2046.12316894531,81.4499969482422
"IND",89,1988,2,1,1,7,2337.47412109375,81.4499969482422
"IND",89,1988,2,1,1,8,2730.703125,81.4499969482422
"IND",89,1988,2,1,1,9,3362.91625976562,81.4499969482422
"IND",89,1988,2,1,1,10,6333.07958984375,81.4499969482422
"IND",89,1993,2,1,1,1,1327.31811523438,90.1500015258789
"IND",89,1993,2,1,1,2,1693.18591308594,90.1500015258789
"IND",89,1993,2,1,1,3,2033.21948242188,90.1500015258789
"IND",89,1993,2,1,1,4,2340.43676757812,90.1500015258789
"IND",89,1993,2,1,1,5,2669.298828125,90.1500015258789
"IND",89,1993,2,1,1,6,3057.509765625,90.1500015258789
"IND",89,1993,2,1,1,7,3521.82666015625,90.1500015258789
"IND",89,1993,2,1,1,8,4161.3974609375,90.1500015258789
"IND",89,1993,2,1,1,9,5207.33251953125,90.1500015258789
"IND",89,1993,2,1,1,10,10520.7939453125,90.1500015258789
"IND",89,1998,2,1,1,1,2240.48388671875,97.0899963378906
"IND",89,1998,2,1,1,2,2860.10180664062,97.0899963378906
"IND",89,1998,2,1,1,3,3410.87329101562,97.0899963378906
"IND",89,1998,2,1,1,4,3923.39672851562,97.0899963378906
"IND",89,1998,2,1,1,5,4448.66943359375,97.0899963378906
"IND",89,1998,2,1,1,6,5012.1904296875,97.0899963378906
"IND",89,1998,2,1,1,7,5676.85595703125,97.0899963378906
"IND",89,1998,2,1,1,8,6556.560546875,97.0899963378906
"IND",89,1998,2,1,1,9,7973.4365234375,97.0899963378906
"IND",89,1998,2,1,1,10,21180.90234375,97.0899963378906
"IND",89,2002,2,1,1,1,2556,52.5
"IND",89,2002,2,1,1,2,3236,52.5
"IND",89,2002,2,1,1,3,3624,52.5
"IND",89,2002,2,1,1,4,3962,52.5
"IND",89,2002,2,1,1,5,4262,52.5
"IND",89,2002,2,1,1,6,4552,52.5
"IND",89,2002,2,1,1,7,4855,52.5
"IND",89,2002,2,1,1,8,5160,52.5
"IND",89,2002,2,1,1,9,5487,52.5
"IND",89,2002,2,1,1,10,5825,52.5
"IND",89,2002,2,1,1,11,6198,52.5
"IND",89,2002,2,1,1,12,6617,52.5
"IND",89,2002,2,1,1,13,7114,52.5
"IND",89,2002,2,1,1,14,7699,52.5
"IND",89,2002,2,1,1,15,8424,52.5
"IND",89,2002,2,1,1,16,9316,52.5
"IND",89,2002,2,1,1,17,10430,52.5
"IND",89,2002,2,1,1,18,12162,52.5
"IND",89,2002,2,1,1,19,15161,52.5
"IND",89,2002,2,1,1,20,26411,52.5
"IND",89,2005,2,1,1,1,2473.5,54.7290000915527
"IND",89,2005,2,1,1,2,3116.2,54.7290000915527
"IND",89,2005,2,1,1,3,3496.2,54.7290000915527
"IND",89,2005,2,1,1,4,3810.6,54.7290000915527
"IND",89,2005,2,1,1,5,4091.6,54.7290000915527
"IND",89,2005,2,1,1,6,4382,54.7290000915527
"IND",89,2005,2,1,1,7,4668.3,54.7290000915527
"IND",89,2005,2,1,1,8,4955.5,54.7290000915527
"IND",89,2005,2,1,1,9,5260.5,54.7290000915527
"IND",89,2005,2,1,1,10,5587.8,54.7290000915527
"IND",89,2005,2,1,1,11,5938.8,54.7290000915527
"IND",89,2005,2,1,1,12,6333.1,54.7290000915527
"IND",89,2005,2,1,1,13,6778.7,54.7290000915527
"IND",89,2005,2,1,1,14,7305.2,54.7290000915527
"IND",89,2005,2,1,1,15,7965.6,54.7290000915527
"IND",89,2005,2,1,1,16,8785.2,54.7290000915527
"IND",89,2005,2,1,1,17,9930.1,54.7290000915527
"IND",89,2005,2,1,1,18,11602.4,54.7290000915527
"IND",89,2005,2,1,1,19,14546.9,54.7290000915527
"IND",89,2005,2,1,1,20,28810.1,54.7290000915527
"IND-R",8901,1988,2,1,0,1,622.367614746094,11.2971153259277
"IND-R",8901,1988,2,1,0,2,790.107177734375,18.4321346282959
"IND-R",8901,1988,2,1,0,3,949.189147949219,27.3509101867676
"IND-R",8901,1988,2,1,0,4,1106.97241210938,52.9180641174316
"IND-R",8901,1988,2,1,0,5,1270.92431640625,55.8909912109375
"IND-R",8901,1988,2,1,0,6,1426.86791992188,60.0530853271484
"IND-R",8901,1988,2,1,0,7,1614.41162109375,72.5393676757812
"IND-R",8901,1988,2,1,0,8,1838.10009765625,57.0801582336426
"IND-R",8901,1988,2,1,0,9,2137.43408203125,73.1339569091797
"IND-R",8901,1988,2,1,0,10,2621.82250976562,82.6473159790039
"IND-R",8901,1988,2,1,0,11,3362.58178710938,55.8909912109375
"IND-R",8901,1988,2,1,0,12,6334.16845703125,27.3509101867676
"IND-R",8901,1993,2,1,0,1,675.830017089844,2.65822529792786
"IND-R",8901,1993,2,1,0,2,926.761413574219,5.31645059585571
"IND-R",8901,1993,2,1,0,3,1134.42443847656,13.2911262512207
"IND-R",8901,1993,2,1,0,4,1319.62353515625,25.2531394958496
"IND-R",8901,1993,2,1,0,5,1500.35534667969,33.8923721313477
"IND-R",8901,1993,2,1,0,6,1694.361328125,43.8607177734375
"IND-R",8901,1993,2,1,0,7,1920.27624511719,64.4619598388672
"IND-R",8901,1993,2,1,0,8,2169.03784179688,67.7847442626953
"IND-R",8901,1993,2,1,0,9,2513.78125,103.006225585938
"IND-R",8901,1993,2,1,0,10,3117.75244140625,136.234039306641
"IND-R",8901,1993,2,1,0,11,4121.09521484375,93.0378799438476
"IND-R",8901,1993,2,1,0,12,7656.47119140625,75.7594223022461
"IND-R",8901,1998,2,1,0,1,1410.92687988281,6.29162645339966
"IND-R",8901,1998,2,1,0,2,1784.90747070312,10.4860439300537
"IND-R",8901,1998,2,1,0,3,2065.39282226562,25.8655757904053
"IND-R",8901,1998,2,1,0,4,2422.37451171875,34.9534797668457
"IND-R",8901,1998,2,1,0,5,2736.85815429688,31.4581317901611
"IND-R",8901,1998,2,1,0,6,3025.84326171875,43.3423156738281
"IND-R",8901,1998,2,1,0,7,3391.32421875,72.703239440918
"IND-R",8901,1998,2,1,0,8,3850.30053710938,76.1985855102539
"IND-R",8901,1998,2,1,0,9,4428.2705078125,102.064163208008
"IND-R",8901,1998,2,1,0,10,5439.71826171875,124.434387207031
"IND-R",8901,1998,2,1,0,11,6825.146484375,65.0134735107422
"IND-R",8901,1998,2,1,0,12,11890.8837890625,106.258575439453
"IND-R",8901,2002,2,1,0,1,2456,37.7000007629394
"IND-R",8901,2002,2,1,0,2,3089,37.7000007629394
"IND-R",8901,2002,2,1,0,3,3418,37.7000007629394
"IND-R",8901,2002,2,1,0,4,3710,37.7000007629394
"IND-R",8901,2002,2,1,0,5,3968,37.7000007629394
"IND-R",8901,2002,2,1,0,6,4211,37.7000007629394
"IND-R",8901,2002,2,1,0,7,4446,37.7000007629394
"IND-R",8901,2002,2,1,0,8,4684,37.7000007629394
"IND-R",8901,2002,2,1,0,9,4943,37.7000007629394
"IND-R",8901,2002,2,1,0,10,5207,37.7000007629394
"IND-R",8901,2002,2,1,0,11,5484,37.7000007629394
"IND-R",8901,2002,2,1,0,12,5777,37.7000007629394
"IND-R",8901,2002,2,1,0,13,6090,37.7000007629394
"IND-R",8901,2002,2,1,0,14,6457,37.7000007629394
"IND-R",8901,2002,2,1,0,15,6903,37.7000007629394
"IND-R",8901,2002,2,1,0,16,7427,37.7000007629394
"IND-R",8901,2002,2,1,0,17,8122,37.7000007629394
"IND-R",8901,2002,2,1,0,18,9056,37.7000007629394
"IND-R",8901,2002,2,1,0,19,10479,37.7000007629394
"IND-R",8901,2002,2,1,0,20,14422,37.7000007629394
"IND-R",8901,2005,2,1,0,1,2383.36669921875,39.9521713256836
"IND-R",8901,2005,2,1,0,2,2991.12133789062,39.9521713256836
"IND-R",8901,2005,2,1,0,3,3329.7177734375,39.9521713256836
"IND-R",8901,2005,2,1,0,4,3615.18872070312,39.9521713256836
"IND-R",8901,2005,2,1,0,5,3869.29541015625,39.9521713256836
"IND-R",8901,2005,2,1,0,6,4100.11572265625,39.9521713256836
"IND-R",8901,2005,2,1,0,7,4347.32080078125,39.9521713256836
"IND-R",8901,2005,2,1,0,8,4604.4287109375,39.9521713256836
"IND-R",8901,2005,2,1,0,9,4851.3759765625,39.9521713256836
"IND-R",8901,2005,2,1,0,10,5123.63232421875,39.9521713256836
"IND-R",8901,2005,2,1,0,11,5407.77587890625,39.9521713256836
"IND-R",8901,2005,2,1,0,12,5712.8720703125,39.9521713256836
"IND-R",8901,2005,2,1,0,13,6054.72021484375,39.9521713256836
"IND-R",8901,2005,2,1,0,14,6437.73486328125,39.9521713256836
"IND-R",8901,2005,2,1,0,15,6892.2958984375,39.9521713256836
"IND-R",8901,2005,2,1,0,16,7462.53076171875,39.9521713256836
"IND-R",8901,2005,2,1,0,17,8229.759765625,39.9521713256836
"IND-R",8901,2005,2,1,0,18,9298.498046875,39.9521713256836
"IND-R",8901,2005,2,1,0,19,11196.796875,39.9521713256836
"IND-R",8901,2005,2,1,0,20,21212.2421875,39.9521713256836
"IND-U",8900,1988,2,1,0,1,816.620788574219,5.2779598236084
"IND-U",8900,1988,2,1,0,2,1086.302734375,9.23643016815186
"IND-U",8900,1988,2,1,0,3,1330.01184082031,18.2529449462891
"IND-U",8900,1988,2,1,0,4,1604.56359863281,21.1118392944336
"IND-U",8900,1988,2,1,0,5,1870.24133300781,21.1118392944336
"IND-U",8900,1988,2,1,0,6,2160.59301757812,25.7300548553467
"IND-U",8900,1988,2,1,0,7,2534.27319335938,25.9499702453613
"IND-U",8900,1988,2,1,0,8,3030.673828125,26.389799118042
"IND-U",8900,1988,2,1,0,9,3722.51806640625,24.4105644226074
"IND-U",8900,1988,2,1,0,10,4774.4072265625,20.6720104217529
"IND-U",8900,1988,2,1,0,11,6452.99267578125,10.7758350372314
"IND-U",8900,1988,2,1,0,12,12524.1884765625,10.9957504272461
"IND-U",8900,1993,2,1,0,1,964.286254882812,0.94761472940445
"IND-U",8900,1993,2,1,0,2,1304.69018554688,2.60594058036804
"IND-U",8900,1993,2,1,0,3,1569.02331542969,7.5809178352356
"IND-U",8900,1993,2,1,0,4,1874.71032714844,12.5558958053589
"IND-U",8900,1993,2,1,0,5,2202.3505859375,15.1618356704712
"IND-U",8900,1993,2,1,0,6,2556.79443359375,22.5058498382568
"IND-U",8900,1993,2,1,0,7,2992.79736328125,27.9546356201172
"IND-U",8900,1993,2,1,0,8,3606.59643554688,30.0867691040039
"IND-U",8900,1993,2,1,0,9,4382.10986328125,34.3510360717773
"IND-U",8900,1993,2,1,0,10,5655.65673828125,33.8772277832031
"IND-U",8900,1993,2,1,0,11,7630.3056640625,24.6379833221436
"IND-U",8900,1993,2,1,0,12,14297.21875,24.6379833221436
"IND-U",8900,1998,2,1,0,1,1767.90844726562,2.71860408782959
"IND-U",8900,1998,2,1,0,2,2388.37622070312,4.89348697662354
"IND-U",8900,1998,2,1,0,3,2898.34985351562,11.146276473999
"IND-U",8900,1998,2,1,0,4,3374.3251953125,12.233717918396
"IND-U",8900,1998,2,1,0,5,3918.29711914062,22.5644130706787
"IND-U",8900,1998,2,1,0,6,4530.26513671875,21.4769706726074
"IND-U",8900,1998,2,1,0,7,5210.22998046875,26.9141788482666
"IND-U",8900,1998,2,1,0,8,6111.18310546875,35.0699920654297
"IND-U",8900,1998,2,1,0,9,7403.1162109375,36.1574325561523
"IND-U",8900,1998,2,1,0,10,9553.5048828125,43.4976654052734
"IND-U",8900,1998,2,1,0,11,12400.857421875,19.8458099365234
"IND-U",8900,1998,2,1,0,12,23382.2890625,35.3418502807617
"IND-U",8900,2002,2,1,0,1,3576,14.6999998092651
"IND-U",8900,2002,2,1,0,2,4760,14.6999998092651
"IND-U",8900,2002,2,1,0,3,5432,14.6999998092651
"IND-U",8900,2002,2,1,0,4,6077,14.6999998092651
"IND-U",8900,2002,2,1,0,5,6642,14.6999998092651
"IND-U",8900,2002,2,1,0,6,7206,14.6999998092651
"IND-U",8900,2002,2,1,0,7,7800,14.6999998092651
"IND-U",8900,2002,2,1,0,8,8396,14.6999998092651
"IND-U",8900,2002,2,1,0,9,9051,14.6999998092651
"IND-U",8900,2002,2,1,0,10,9699,14.6999998092651
"IND-U",8900,2002,2,1,0,11,10344,14.6999998092651
"IND-U",8900,2002,2,1,0,12,11122,14.6999998092651
"IND-U",8900,2002,2,1,0,13,12101,14.6999998092651
"IND-U",8900,2002,2,1,0,14,13090,14.6999998092651
"IND-U",8900,2002,2,1,0,15,14337,14.6999998092651
"IND-U",8900,2002,2,1,0,16,15872,14.6999998092651
"IND-U",8900,2002,2,1,0,17,18047,14.6999998092651
"IND-U",8900,2002,2,1,0,18,21403,14.6999998092651
"IND-U",8900,2002,2,1,0,19,26536,14.6999998092651
"IND-U",8900,2002,2,1,0,20,38147,14.6999998092651
"IND-U",8900,2005,2,1,0,1,3190.75390625,14.7768297195435
"IND-U",8900,2005,2,1,0,2,4138.822265625,14.7768297195435
"IND-U",8900,2005,2,1,0,3,4702.2099609375,14.7768297195435
"IND-U",8900,2005,2,1,0,4,5167.75244140625,14.7768297195435
"IND-U",8900,2005,2,1,0,5,5643.2509765625,14.7768297195435
"IND-U",8900,2005,2,1,0,6,6126.22412109375,14.7768297195435
"IND-U",8900,2005,2,1,0,7,6630.66845703125,14.7768297195435
"IND-U",8900,2005,2,1,0,8,7113.4677734375,14.7768297195435
"IND-U",8900,2005,2,1,0,9,7629.60888671875,14.7768297195435
"IND-U",8900,2005,2,1,0,10,8220.3037109375,14.7768297195435
"IND-U",8900,2005,2,1,0,11,8842.2080078125,14.7768297195435
"IND-U",8900,2005,2,1,0,12,9595.2041015625,14.7768297195435
"IND-U",8900,2005,2,1,0,13,10386.583984375,14.7768297195435
"IND-U",8900,2005,2,1,0,14,11294.453125,14.7768297195435
"IND-U",8900,2005,2,1,0,15,12394.9951171875,14.7768297195435
"IND-U",8900,2005,2,1,0,16,13647.5419921875,14.7768297195435
"IND-U",8900,2005,2,1,0,17,15411.423828125,14.7768297195435
"IND-U",8900,2005,2,1,0,18,17969.677734375,14.7768297195435
"IND-U",8900,2005,2,1,0,19,22284.244140625,14.7768297195435
"IND-U",8900,2005,2,1,0,20,42526.6953125,14.7768297195435
"IRL",93,1988,5,0,1,1,613.535583496094,0.357400000095367
"IRL",93,1988,5,0,1,2,1232.12097167969,0.357400000095367
"IRL",93,1988,5,0,1,3,1548.49853515625,0.357400000095367
"IRL",93,1988,5,0,1,4,1870.03173828125,0.357400000095367
"IRL",93,1988,5,0,1,5,2236.07983398438,0.357400000095367
"IRL",93,1988,5,0,1,6,2578.0302734375,0.357400000095367
"IRL",93,1988,5,0,1,7,3000.3447265625,0.357400000095367
"IRL",93,1988,5,0,1,8,3587.853515625,0.357400000095367
"IRL",93,1988,5,0,1,9,4574.935546875,0.357400000095367
"IRL",93,1988,5,0,1,10,8053.3955078125,0.357400000095367
"IRL",93,1993,5,0,1,1,1040.47021484375,0.456869661808014
"IRL",93,1993,5,0,1,2,2135.86694335938,0.9226975440979
"IRL",93,1993,5,0,1,3,3570.69409179688,1.04962873458862
"IRL",93,1993,5,0,1,4,6344.31298828125,1.13080406188965
"IRL",93,1998,5,0,1,1,1234.93579101562,0.185000002384186
"IRL",93,1998,5,0,1,2,2022.35876464844,0.185000002384186
